chr	block	start	end	block_length	n_haplotypes	n_clusters	max_cluster_size	singleton_count	dominance	shannon_entropy
chr15	chr15_91206396-91262359	91206396	91262359	55963	5096	608	1416	391	0.277865	5.23002
chr15	chr15_91262359-91304671	91262359	91304671	42312	5096	273	2948	177	0.578493	2.82453
chr15	chr15_91304671-91376902	91304671	91376902	72231	5096	826	2572	604	0.50471	4.61864
chr15	chr15_91376902-91469200	91376902	91469200	92298	5096	1700	1293	1440	0.253728	6.42629
chr15	chr15_91469200-91513492	91469200	91513492	44292	5096	670	1516	492	0.297488	4.72184
chr15	chr15_91513492-91547565	91513492	91547565	34073	5096	592	1818	376	0.35675	4.94479
chr15	chr15_91547565-91577438	91547565	91577438	29873	5096	325	1908	226	0.374411	4.17979
chr15	chr15_91577438-91607518	91577438	91607518	30080	5096	25	2347	14	0.460557	1.58886
chr15	chr15_91607518-91620885	91607518	91620885	13367	5096	23	2038	8	0.399922	1.95726
chr15	chr15_91620885-91688140	91620885	91688140	67255	5096	648	2242	481	0.439953	4.60242
chr15	chr15_91688140-91753275	91688140	91753275	65135	5096	835	721	578	0.141484	6.01123
chr15	chr15_91753275-91780895	91753275	91780895	27620	5096	207	2625	123	0.51511	3.0086
chr15	chr15_91780895-91805872	91780895	91805872	24977	5096	534	1352	323	0.265306	4.64494
chr15	chr15_91805872-91851373	91805872	91851373	45501	5096	231	2624	126	0.514914	3.02559
chr15	chr15_91851373-91881440	91851373	91881440	30067	5096	369	2847	263	0.558673	3.03242
chr15	chr15_91881440-91934689	91881440	91934689	53249	5096	82	2151	46	0.422096	2.00207
chr15	chr15_91934689-91954106	91934689	91954106	19417	5096	2	4000	0	0.784929	0.751064
chr15	chr15_91954106-92001438	91954106	92001438	47332	5096	397	1300	252	0.255102	4.47633
chr15	chr15_92001438-92032824	92001438	92032824	31386	5096	367	2645	232	0.519035	3.56937
chr15	chr15_92032824-92084020	92032824	92084020	51196	5096	57	2946	34	0.5781	1.6611
chr15	chr15_92084020-92114053	92084020	92114053	30033	5096	56	3693	39	0.724686	1.17434
chr15	chr15_92114053-92126662	92114053	92126662	12609	5096	32	4470	16	0.877159	0.800938
chr15	chr15_92126662-92149015	92126662	92149015	22353	5096	330	1673	215	0.328297	3.67627
chr15	chr15_92149015-92182270	92149015	92182270	33255	5096	273	1250	178	0.24529	3.73313
chr15	chr15_92182270-92190621	92182270	92190621	8351	5096	28	2091	12	0.410322	2.56738
chr15	chr15_92190621-92265260	92190621	92265260	74639	5096	64	1730	34	0.339482	2.88958
chr15	chr15_92265260-92337647	92265260	92337647	72387	5096	353	1934	250	0.379513	3.55797
chr15	chr15_92337647-92367076	92337647	92367076	29429	5096	3	2541	0	0.498626	1.44802
chr15	chr15_92367076-92396540	92367076	92396540	29464	5096	437	1031	248	0.202316	5.13057
chr15	chr15_92396540-92407912	92396540	92407912	11372	5096	23	2675	11	0.524922	1.71543
chr15	chr15_92407912-92440973	92407912	92440973	33061	5096	47	2438	25	0.478414	1.60381
chr15	chr15_92440973-92453361	92440973	92453361	12388	5096	5	2237	0	0.438972	1.72674
chr15	chr15_92453361-92484277	92453361	92484277	30916	5096	101	2010	51	0.394427	3.0582
chr15	chr15_92484277-92514501	92484277	92514501	30224	5096	126	2165	62	0.424843	2.62539
chr15	chr15_92514501-92561751	92514501	92561751	47250	5096	240	1887	153	0.37029	3.10986
chr15	chr15_92561751-92583551	92561751	92583551	21800	5096	232	1180	138	0.231554	4.23488
chr15	chr15_92583551-92629842	92583551	92629842	46291	5096	671	875	443	0.171703	5.46853
chr15	chr15_92629842-92665228	92629842	92665228	35386	5096	184	2484	118	0.487441	2.65482
chr15	chr15_92665228-92683107	92665228	92683107	17879	5096	39	3015	22	0.591641	1.58029
chr15	chr15_92683107-92703732	92683107	92703732	20625	5096	235	1085	130	0.212912	3.9002
chr15	chr15_92703732-92750763	92703732	92750763	47031	5096	235	1952	158	0.383046	3.13568
chr15	chr15_92750763-92782836	92750763	92782836	32073	5096	238	1896	157	0.372057	2.86014
chr15	chr15_92782836-92822538	92782836	92822538	39702	5096	938	472	585	0.0926217	6.93884
chr15	chr15_92822538-92952743	92822538	92952743	130205	5096	1273	1818	1022	0.35675	5.84733
chr15	chr15_92952743-93020431	92952743	93020431	67688	5096	459	943	276	0.185047	4.81499
chr15	chr15_93020431-93045059	93020431	93045059	24628	5096	1635	1191	1185	0.233713	7.88903
chr15	chr15_93045059-93048663	93045059	93048663	3604	5096	2	5090	0	0.998823	0.0131539
chr15	chr15_93048663-93063000	93048663	93063000	14337	5096	40	1902	25	0.373234	1.98394
chr15	chr15_93063000-93080889	93063000	93080889	17889	5096	17	2857	7	0.560636	1.41284
chr15	chr15_93080889-93111302	93080889	93111302	30413	5096	559	1049	387	0.205848	4.895
chr15	chr15_93111302-93130014	93111302	93130014	18712	5096	534	1693	363	0.332221	4.09117
chr15	chr15_93130014-93142434	93130014	93142434	12420	5096	242	1904	136	0.373626	3.80211
chr15	chr15_93142434-93146986	93142434	93146986	4552	5096	118	2228	40	0.437206	3.152
chr15	chr15_93146986-93164597	93146986	93164597	17611	5096	189	1543	108	0.302786	3.14265
chr15	chr15_93164597-93178130	93164597	93178130	13533	5096	683	1212	425	0.237834	5.90219
chr15	chr15_93178130-93187299	93178130	93187299	9169	5096	4	3431	1	0.673273	1.225
chr15	chr15_93187299-93214821	93187299	93214821	27522	5096	2	3388	0	0.664835	0.920116
chr15	chr15_93214821-93239075	93214821	93239075	24254	5096	339	3222	203	0.632261	3.25892
chr15	chr15_93239075-93251022	93239075	93251022	11947	5096	477	2924	308	0.573783	3.59759
chr15	chr15_93251022-93257628	93251022	93257628	6606	5096	53	1691	28	0.331829	2.34867
chr15	chr15_93257628-93288835	93257628	93288835	31207	5096	287	3658	214	0.717818	1.99629
chr15	chr15_93288835-93304668	93288835	93304668	15833	5096	9	2105	3	0.413069	1.9352
chr15	chr15_93304668-93321917	93304668	93321917	17249	5096	209	2791	144	0.547684	2.52754
chr15	chr15_93321917-93345675	93321917	93345675	23758	5096	137	1795	93	0.352237	2.4415
chr15	chr15_93345675-93365980	93345675	93365980	20305	5096	174	2223	100	0.436224	3.27647
chr15	chr15_93365980-93385569	93365980	93385569	19589	5096	353	2374	198	0.465856	3.74691
chr15	chr15_93385569-93406914	93385569	93406914	21345	5096	4	1600	0	0.313972	1.94063
chr15	chr15_93406914-93422031	93406914	93422031	15117	5096	4	3649	1	0.716052	0.8786
chr15	chr15_93422031-93448185	93422031	93448185	26154	5096	387	764	258	0.149922	4.91718
chr15	chr15_93448185-93478502	93448185	93478502	30317	5096	216	1519	133	0.298077	3.34543
chr15	chr15_93478502-93522889	93478502	93522889	44387	5096	457	2671	287	0.524137	3.95414
chr15	chr15_93522889-93552052	93522889	93552052	29163	5096	59	1862	27	0.365385	2.37257
chr15	chr15_93552052-93582064	93552052	93582064	30012	5096	106	2586	75	0.507457	2.0945
chr15	chr15_93582064-93614250	93582064	93614250	32186	5096	160	3484	103	0.683673	2.1089
chr15	chr15_93614250-93649377	93614250	93649377	35127	5096	23	2587	10	0.507653	1.55641
chr15	chr15_93649377-93660579	93649377	93660579	11202	5096	45	4002	21	0.785322	1.34808
chr15	chr15_93660579-93675736	93660579	93675736	15157	5096	769	725	445	0.142268	6.85817
chr15	chr15_93675736-93706759	93675736	93706759	31023	5096	180	2323	107	0.455848	3.1522
chr15	chr15_93706759-93781740	93706759	93781740	74981	5096	453	1575	303	0.309066	4.19032
chr15	chr15_93781740-93799575	93781740	93799575	17835	5096	115	2021	56	0.396586	2.58111
chr15	chr15_93799575-93827914	93799575	93827914	28339	5096	42	2622	22	0.514521	1.74724
chr15	chr15_93827914-93874076	93827914	93874076	46162	5096	55	3504	29	0.687598	1.70751
chr15	chr15_93874076-93966061	93874076	93966061	91985	5096	914	627	568	0.123038	7.10853
chr15	chr15_93966061-94007365	93966061	94007365	41304	5096	490	1582	318	0.31044	4.56215
chr15	chr15_94007365-94035397	94007365	94035397	28032	5096	118	2497	81	0.489992	1.67897
chr15	chr15_94035397-94081089	94035397	94081089	45692	5096	763	2085	504	0.409144	5.28485
chr15	chr15_94081089-94120936	94081089	94120936	39847	5096	1531	534	1076	0.104788	8.13292
chr15	chr15_94120936-94132689	94120936	94132689	11753	5096	35	2050	19	0.402276	2.02739
chr15	chr15_94132689-94182125	94132689	94182125	49436	5096	449	1610	303	0.315934	4.01514
chr15	chr15_94182125-94206229	94182125	94206229	24104	5096	208	2036	136	0.399529	3.00457
chr15	chr15_94206229-94225434	94206229	94225434	19205	5096	324	2963	190	0.581436	3.19113
chr15	chr15_94225434-94276038	94225434	94276038	50604	5096	1039	1294	771	0.253925	6.01877
chr15	chr15_94276038-94302352	94276038	94302352	26314	5096	614	1334	405	0.261774	5.02376
chr15	chr15_94302352-94312321	94302352	94312321	9969	5096	25	1948	10	0.382261	1.97028
chr15	chr15_94312321-94325266	94312321	94325266	12945	5096	205	3908	129	0.766876	2.02758
chr15	chr15_94325266-94379402	94325266	94379402	54136	5096	618	2622	447	0.514521	3.7944
chr15	chr15_94379402-94410138	94379402	94410138	30736	5096	904	1427	632	0.280024	6.148
chr15	chr15_94410138-94469964	94410138	94469964	59826	5096	650	706	433	0.13854	6.16454
chr15	chr15_94469964-94502451	94469964	94502451	32487	5096	137	2691	65	0.528061	2.68962
chr15	chr15_94502451-94520435	94502451	94520435	17984	5096	73	2056	30	0.403454	2.81744
chr15	chr15_94520435-94556794	94520435	94556794	36359	5096	141	1940	84	0.380691	3.12779
chr15	chr15_94556794-94582221	94556794	94582221	25427	5096	116	1991	64	0.390699	2.57338
chr15	chr15_94582221-94614823	94582221	94614823	32602	5096	27	3995	13	0.783948	1.22263
chr15	chr15_94614823-94662274	94614823	94662274	47451	5096	293	2815	190	0.552394	3.25916
chr15	chr15_94662274-94668333	94662274	94668333	6059	5096	161	1967	78	0.385989	3.16347
chr15	chr15_94668333-94695778	94668333	94695778	27445	5096	194	2012	115	0.394819	3.4876
chr15	chr15_94695778-94728131	94695778	94728131	32353	5096	224	1200	131	0.235479	3.87119
chr15	chr15_94728131-94740462	94728131	94740462	12331	5096	49	1466	22	0.287677	2.6583
chr15	chr15_94740462-94769835	94740462	94769835	29373	5096	78	2147	52	0.421311	2.60777
chr15	chr15_94769835-94844844	94769835	94844844	75009	5096	143	2310	97	0.453297	2.48125
chr15	chr15_94844844-94925956	94844844	94925956	81112	5096	5	3146	2	0.617347	1.30437
chr15	chr15_94925956-94993938	94925956	94993938	67982	5096	361	996	216	0.195447	4.68737
chr15	chr15_94993938-95033990	94993938	95033990	40052	5096	307	1033	169	0.202708	4.55977
chr15	chr15_95033990-95119842	95033990	95119842	85852	5096	207	2114	142	0.414835	2.78035
chr15	chr15_95119842-95165944	95119842	95165944	46102	5096	390	2426	279	0.47606	3.52594
chr15	chr15_95165944-95196151	95165944	95196151	30207	5096	458	1836	254	0.360283	4.71009
chr15	chr15_95196151-95255114	95196151	95255114	58963	5096	261	2601	171	0.5104	2.96615
chr15	chr15_95255114-95287666	95255114	95287666	32552	5096	610	3055	468	0.59949	3.62325
chr15	chr15_95287666-95326211	95287666	95326211	38545	5096	224	2974	163	0.583595	2.49044
chr15	chr15_95326211-95383732	95326211	95383732	57521	5096	386	2217	252	0.435047	4.08379
chr15	chr15_95383732-95405128	95383732	95405128	21396	5096	68	1978	38	0.388148	2.30226
chr15	chr15_95405128-95453834	95405128	95453834	48706	5096	452	3033	302	0.595173	3.06706
chr15	chr15_95453834-95495509	95453834	95495509	41675	5096	818	2222	539	0.436028	5.34359
chr15	chr15_95495509-95532324	95495509	95532324	36815	5096	491	1307	311	0.256476	4.62893
chr15	chr15_95532324-95548436	95532324	95548436	16112	5096	167	1638	83	0.321429	3.32877
chr15	chr15_95548436-95556982	95548436	95556982	8546	5096	515	846	279	0.166013	6.10903
chr15	chr15_95556982-95597174	95556982	95597174	40192	5096	124	3400	78	0.66719	1.92839
chr15	chr15_95597174-95638496	95597174	95638496	41322	5096	57	1809	31	0.354984	2.37518
chr15	chr15_95638496-95675513	95638496	95675513	37017	5096	253	1292	150	0.253532	3.73218
chr15	chr15_95675513-95867725	95675513	95867725	192212	5096	1099	1121	859	0.219976	5.67401
chr15	chr15_95867725-95906704	95867725	95906704	38979	5096	1053	529	672	0.103807	7.33872
chr15	chr15_95906704-95930505	95906704	95930505	23801	5096	27	2783	15	0.546115	1.61037
chr15	chr15_95930505-95957815	95930505	95957815	27310	5096	570	958	306	0.187991	5.54671
chr15	chr15_95957815-95987651	95957815	95987651	29836	5096	63	2974	38	0.583595	1.87354
chr15	chr15_95987651-96011763	95987651	96011763	24112	5096	339	2723	210	0.534341	3.49264
chr15	chr15_96011763-96038507	96011763	96038507	26744	5096	111	1816	65	0.356358	2.7064
chr15	chr15_96038507-96064908	96038507	96064908	26401	5096	462	1424	290	0.279435	5.02535
chr15	chr15_96064908-96100380	96064908	96100380	35472	5096	436	3536	304	0.693878	2.83558
chr15	chr15_96100380-96127356	96100380	96127356	26976	5096	47	2338	33	0.458791	1.91591
chr15	chr15_96127356-96144127	96127356	96144127	16771	5096	123	2594	64	0.509027	2.53493
chr15	chr15_96144127-96181132	96144127	96181132	37005	5096	93	3058	66	0.600078	1.53966
chr15	chr15_96181132-96188661	96181132	96188661	7529	5096	5	2712	1	0.532182	1.46032
chr15	chr15_96188661-96213343	96188661	96213343	24682	5096	420	1344	243	0.263736	5.1414
chr15	chr15_96213343-96261029	96213343	96261029	47686	5096	316	2014	194	0.395212	3.4802
chr15	chr15_96261029-96269981	96261029	96269981	8952	5096	8	3418	2	0.670722	1.30276
chr15	chr15_96269981-96329983	96269981	96329983	60002	5096	1277	1414	970	0.277473	6.29038
chr15	chr15_96329983-96347544	96329983	96347544	17561	5096	448	2158	263	0.423469	4.16335
chr15	chr15_96347544-96359347	96347544	96359347	11803	5096	563	1357	331	0.266287	5.76533
chr15	chr15_96359347-96372050	96359347	96372050	12703	5096	201	2300	120	0.451334	2.81487
chr15	chr15_96372050-96407145	96372050	96407145	35095	5096	40	4251	25	0.834184	0.964829
chr15	chr15_96407145-96455091	96407145	96455091	47946	5096	732	2566	505	0.503532	4.52291
chr15	chr15_96455091-96502762	96455091	96502762	47671	5096	288	1210	176	0.237441	3.94204
chr15	chr15_96502762-96538327	96502762	96538327	35565	5096	2	5095	1	0.999804	0.00269971
chr15	chr15_96538327-96558004	96538327	96558004	19677	5096	55	3422	24	0.671507	1.81686
chr15	chr15_96558004-96640769	96558004	96640769	82765	5096	664	969	438	0.190149	5.78542
chr15	chr15_96640769-96676363	96640769	96676363	35594	5096	115	3873	62	0.760008	1.81648
chr15	chr15_96676363-96718128	96676363	96718128	41765	5096	143	4335	90	0.850667	1.30951
chr15	chr15_96718128-96764690	96718128	96764690	46562	5096	1298	1126	917	0.220958	7.21378
chr15	chr15_96764690-96781967	96764690	96781967	17277	5096	108	2466	56	0.483909	2.78232
chr15	chr15_96781967-96807036	96781967	96807036	25069	5096	44	2504	23	0.491366	1.8407
chr15	chr15_96807036-96844442	96807036	96844442	37406	5096	185	3760	104	0.737834	2.15525
chr15	chr15_96844442-96892240	96844442	96892240	47798	5096	279	2863	183	0.561813	2.85767
chr15	chr15_96892240-96950309	96892240	96950309	58069	5096	4	4307	1	0.845173	0.627911
chr15	chr15_96950309-96973699	96950309	96973699	23390	5096	197	1652	119	0.324176	3.54434
chr15	chr15_96973699-97007426	96973699	97007426	33727	5096	309	1239	161	0.243132	4.67062
chr15	chr15_97007426-97044421	97007426	97044421	36995	5096	4	3730	0	0.731947	1.11025
chr15	chr15_97044421-97084956	97044421	97084956	40535	5096	6	1695	1	0.332614	1.93297
chr15	chr15_97084956-97115825	97084956	97115825	30869	5096	63	1837	36	0.360479	2.39474
chr15	chr15_97115825-97146926	97115825	97146926	31101	5096	136	1450	81	0.284537	3.14715
chr15	chr15_97146926-97174916	97146926	97174916	27990	5096	4	3472	0	0.681319	1.02223
chr15	chr15_97174916-97226135	97174916	97226135	51219	5096	6	3130	2	0.614207	1.01951
chr15	chr15_97226135-97237229	97226135	97237229	11094	5096	11	3562	3	0.69898	1.34061
chr15	chr15_97237229-97256041	97237229	97256041	18812	5096	246	2014	126	0.395212	4.07014
chr15	chr15_97256041-97328680	97256041	97328680	72639	5096	73	3118	43	0.611852	1.91399
chr15	chr15_97328680-97384051	97328680	97384051	55371	5096	1121	1524	815	0.299058	5.43424
chr15	chr15_97384051-97429030	97384051	97429030	44979	5096	392	1110	256	0.217818	4.34571
chr15	chr15_97429030-97488142	97429030	97488142	59112	5096	1006	2607	811	0.511578	4.53482
chr15	chr15_97488142-97508409	97488142	97508409	20267	5096	71	2568	43	0.503925	2.55771
chr15	chr15_97508409-97527143	97508409	97527143	18734	5096	158	2963	74	0.581436	2.73466
chr15	chr15_97527143-97553783	97527143	97553783	26640	5096	444	1152	278	0.22606	4.44606
chr15	chr15_97553783-97610965	97553783	97610965	57182	5096	67	3355	51	0.658359	1.19505
chr15	chr15_97610965-97629799	97610965	97629799	18834	5096	24	2599	6	0.510008	1.92513
chr15	chr15_97629799-97651257	97629799	97651257	21458	5096	79	2416	37	0.474097	2.64208
chr15	chr15_97651257-97672487	97651257	97672487	21230	5096	453	1556	277	0.305338	4.7616
chr15	chr15_97672487-97716350	97672487	97716350	43863	5096	560	1143	365	0.224294	4.88961
chr15	chr15_97716350-97761300	97716350	97761300	44950	5096	68	3027	32	0.593995	1.62735
chr15	chr15_97761300-97801846	97761300	97801846	40546	5096	176	3734	104	0.732732	2.09336
chr15	chr15_97801846-97830878	97801846	97830878	29032	5096	550	803	340	0.157575	5.58048
chr15	chr15_97830878-97859767	97830878	97859767	28889	5096	238	1137	129	0.223116	4.14775
chr15	chr15_97859767-97884170	97859767	97884170	24403	5096	451	1048	258	0.205651	5.08275
chr15	chr15_97884170-97903391	97884170	97903391	19221	5096	163	3085	85	0.605377	2.69072
chr15	chr15_97903391-97911613	97903391	97911613	8222	5096	100	1214	55	0.238226	3.43953
chr15	chr15_97911613-97955364	97911613	97955364	43751	5096	150	2668	91	0.523548	2.85478
chr15	chr15_97955364-98016526	97955364	98016526	61162	5096	159	2498	109	0.490188	2.30033
chr15	chr15_98016526-98040388	98016526	98040388	23862	5096	42	1590	17	0.312009	2.48841
chr15	chr15_98040388-98090129	98040388	98090129	49741	5096	605	1905	424	0.373823	4.47758
chr15	chr15_98090129-98129563	98090129	98129563	39434	5096	1442	500	994	0.0981162	7.97564
chr15	chr15_98129563-98136808	98129563	98136808	7245	5096	783	1652	470	0.324176	6.06948
chr15	chr15_98136808-98177670	98136808	98177670	40862	5096	82	3074	59	0.603218	1.32476
chr15	chr15_98177670-98272415	98177670	98272415	94745	5096	239	2164	157	0.424647	2.6223
chr15	chr15_98272415-98287246	98272415	98287246	14831	5096	513	1074	336	0.210754	4.93619
chr15	chr15_98287246-98320143	98287246	98320143	32897	5096	582	1089	374	0.213697	5.49359
chr15	chr15_98320143-98328620	98320143	98328620	8477	5096	5	4010	1	0.786892	0.829003
chr15	chr15_98328620-98353582	98328620	98353582	24962	5096	217	2381	139	0.467229	3.1175
chr15	chr15_98353582-98367025	98353582	98367025	13443	5096	332	1745	226	0.342425	3.8117
chr15	chr15_98367025-98383886	98367025	98383886	16861	5096	104	2237	50	0.438972	2.6795
chr15	chr15_98383886-98413403	98383886	98413403	29517	5096	336	2006	219	0.393642	3.58021
chr15	chr15_98413403-98419623	98413403	98419623	6220	5096	54	2737	27	0.537088	2.35784
chr15	chr15_98419623-98430753	98419623	98430753	11130	5096	20	4212	12	0.826531	0.82771
chr15	chr15_98430753-98500158	98430753	98500158	69405	5096	321	1314	200	0.257849	4.12296
chr15	chr15_98500158-98529228	98500158	98529228	29070	5096	606	1456	381	0.285714	5.37938
chr15	chr15_98529228-98541882	98529228	98541882	12654	5096	6	2620	1	0.514129	1.43557
chr15	chr15_98541882-98562829	98541882	98562829	20947	5096	366	2084	212	0.408948	3.93626
chr15	chr15_98562829-98586788	98562829	98586788	23959	5096	308	1376	204	0.270016	3.80085
chr15	chr15_98586788-98618088	98586788	98618088	31300	5096	980	1895	681	0.37186	5.60344
chr15	chr15_98618088-98651933	98618088	98651933	33845	5096	52	1951	38	0.382849	2.10351
